date,description,category,type,amount
2025-05-26,Langganan Spotify,Entertainment,expense,549818
2025-04-30,Naik Gojek ke kantor,Transportation,expense,78093
2025-04-21,Pendapatan tambahan,Other Income,income,74913
2025-06-08,Makan siang di warung padang,Food & Dining,expense,176217
2025-06-11,Sumbangan ke panti asuhan,Gift & Donation,expense,365446
2025-08-07,Nonton konser musik,Entertainment,expense,769361
2025-08-22,Pendapatan tambahan,Other Income,income,132598
2025-03-16,Les bahasa Inggris,Education,expense,4904707
2025-10-22,Bunga tabungan bank,Other Income,income,208005
2024-12-14,Pembayaran dari klien,Business,income,6000359
2025-01-28,Pemasukan usaha kecil,Business,income,6561063
2025-01-05,Gaji bulanan PT Astra,Salary,income,16939345
2024-12-02,Top up pulsa Telkomsel,Bills & Utilities,expense,293459
2024-12-27,Dinner di restoran Jepang,Food & Dining,expense,269693
2024-11-30,Beli game di Steam,Entertainment,expense,407233
2025-05-16,Pendapatan tambahan,Other Income,income,318406
2025-05-12,Pemasukan usaha kecil,Business,income,4924046
2025-09-12,Beli bunga untuk keluarga,Gift & Donation,expense,453990
2025-05-23,Pendapatan proyek freelance,Salary,income,18821269
2025-07-07,Beli sepatu di Tokopedia,Shopping,expense,1116393
2024-12-27,Pendapatan proyek freelance,Salary,income,16819962
2024-12-21,Pemasukan usaha kecil,Business,income,4067549
2024-11-07,Pendapatan proyek freelance,Salary,income,17524129
2025-04-29,Belanja bulanan di Superindo,Shopping,expense,1046281
2024-12-17,Beli bunga untuk keluarga,Gift & Donation,expense,136737
2025-03-19,Bayar uang sekolah anak,Education,expense,437911
2024-12-21,Pembayaran dari klien,Business,income,6732188
2025-03-26,Tes darah di klinik,Health & Medical,expense,666523
2025-01-03,Gaji bulanan PT Astra,Salary,income,7384710
2024-11-15,Beli bunga untuk keluarga,Gift & Donation,expense,992327
2025-02-09,Tes darah di klinik,Health & Medical,expense,433940
2024-10-23,Biaya transfer antar bank,Other Expense,expense,74135
2024-11-25,Hasil penjualan produk,Business,income,1249647
2025-08-11,Top up pulsa Telkomsel,Bills & Utilities,expense,749491
2025-04-12,Beli bunga untuk keluarga,Gift & Donation,expense,829304
2025-08-28,Top up pulsa Telkomsel,Bills & Utilities,expense,378521
2025-09-12,Belanja bulanan di Superindo,Shopping,expense,3916612
2025-01-06,Pendapatan proyek freelance,Salary,income,19534866
2024-12-06,Denda keterlambatan,Other Expense,expense,429331
2025-05-19,Zakat bulanan,Gift & Donation,expense,416045
2025-04-13,Beli game di Steam,Entertainment,expense,587273
2025-03-13,Dinner di restoran Jepang,Food & Dining,expense,66415
2025-08-10,Belanja pakaian di Uniqlo,Shopping,expense,2640805
2025-09-16,Pendapatan toko online,Business,income,9884383
2025-09-03,Isi bensin di SPBU Pertamina,Transportation,expense,152038
2025-08-09,Sumbangan ke panti asuhan,Gift & Donation,expense,557098
2025-07-06,Beli game di Steam,Entertainment,expense,960430
2025-09-24,Makan siang di warung padang,Food & Dining,expense,298847
2025-03-11,Belanja pakaian di Uniqlo,Shopping,expense,1776417
2025-06-06,Nonton konser musik,Entertainment,expense,108759
2025-04-04,Pemasukan usaha kecil,Business,income,7241049
2025-06-30,Sumbangan ke panti asuhan,Gift & Donation,expense,913845
2025-06-02,Kopi di Starbucks,Food & Dining,expense,114638
2025-07-19,Bayar tagihan listrik PLN,Bills & Utilities,expense,765599
2024-12-07,Langganan internet Indihome,Bills & Utilities,expense,340427
2025-01-16,Tiket KRL Bekasi-Jakarta,Transportation,expense,84803
2025-03-01,Beli sepatu di Tokopedia,Shopping,expense,801858
2025-05-18,Pesan gadget di Shopee,Shopping,expense,1469277
2025-04-06,Beli makanan di Indomaret,Food & Dining,expense,115136
2025-03-23,Makan siang di warung padang,Food & Dining,expense,224440
2025-01-02,Parkir di Mall,Transportation,expense,118219
2025-05-02,Les bahasa Inggris,Education,expense,1114738
2025-02-21,Pesan GoFood,Food & Dining,expense,143989
2025-07-07,Gaji lembur,Salary,income,11460044
2024-11-22,Parkir di Mall,Transportation,expense,93449
2025-05-18,Gaji lembur,Salary,income,6098206
2025-05-18,Gaji bulanan PT Astra,Salary,income,15629059
2025-03-08,Langganan Netflix,Entertainment,expense,600990
2025-02-25,Sumbangan ke panti asuhan,Gift & Donation,expense,810040
2025-03-26,Pembayaran dari klien,Business,income,7324064
2025-09-12,Gaji bulanan PT Astra,Salary,income,13395862
2025-05-01,Beli tiket bioskop XXI,Entertainment,expense,586692
2025-07-24,Beli sepatu di Tokopedia,Shopping,expense,3604693
2024-11-12,Komisi reseller,Business,income,516794
2025-03-19,Gaji lembur,Salary,income,15956509
2024-11-21,Belanja pakaian di Uniqlo,Shopping,expense,4094871
2025-02-27,Konsultasi dokter umum,Health & Medical,expense,1810533
2025-04-19,Refund pembelian,Other Income,income,451680
2025-08-17,Bunga tabungan bank,Other Income,income,450760
2024-11-14,Hasil penjualan produk,Business,income,3208116
2025-08-06,Potongan layanan e-wallet,Other Expense,expense,46666
2025-05-12,Beli obat di apotek,Health & Medical,expense,1514712
2025-08-02,Isi bensin di SPBU Pertamina,Transportation,expense,83258
2025-08-30,Bayar air PDAM,Bills & Utilities,expense,1158684
2025-09-12,Les bahasa Inggris,Education,expense,2292451
2025-03-10,Biaya transfer antar bank,Other Expense,expense,138937
2025-04-14,Penjualan barang bekas,Other Income,income,120427
2025-04-08,Gaji lembur,Salary,income,5266331
2025-09-17,Penarikan tunai ATM,Other Expense,expense,493528
2025-06-22,Beli makanan di Indomaret,Food & Dining,expense,22243
2025-05-21,Pesan GoFood,Food & Dining,expense,276364
2024-12-02,Bayar iuran keamanan,Bills & Utilities,expense,1751098
2025-07-24,Cashback e-wallet,Other Income,income,26225
2025-10-01,Refund pembelian,Other Income,income,74705
2025-08-25,Langganan platform e-learning,Education,expense,3102834
2025-10-13,Bayar air PDAM,Bills & Utilities,expense,117681
2025-04-29,Bayar tol,Transportation,expense,60591
2025-02-12,Gaji bulanan PT Astra,Salary,income,17467894
2025-10-05,Kopi di Starbucks,Food & Dining,expense,207601
2025-09-01,Langganan Netflix,Entertainment,expense,675608
2025-02-18,Cek kesehatan di RS Hermina,Health & Medical,expense,1085591
2025-03-14,Bayar kursus online,Education,expense,4234223
2025-02-06,Potongan layanan e-wallet,Other Expense,expense,13741
2024-12-17,Beli game di Steam,Entertainment,expense,932173
2025-07-05,Konsultasi dokter umum,Health & Medical,expense,1086016
2025-01-29,Belanja bulanan di Superindo,Shopping,expense,4795494
2025-08-07,Pendapatan tambahan,Other Income,income,102027
2024-12-26,Tiket KRL Bekasi-Jakarta,Transportation,expense,205552
2025-03-03,Isi bensin di SPBU Pertamina,Transportation,expense,159396
2025-03-11,Nonton konser musik,Entertainment,expense,221170
2025-10-11,Cashback e-wallet,Other Income,income,365328
2025-02-28,Pemasukan usaha kecil,Business,income,9897186
2025-05-28,Gaji bulanan PT Astra,Salary,income,15753629
2025-04-05,Cashback e-wallet,Other Income,income,236779
2024-12-23,Langganan internet Indihome,Bills & Utilities,expense,1526427
2025-07-02,Komisi reseller,Business,income,6564491
2025-02-13,Pendapatan toko online,Business,income,1287936
2025-07-21,Beli vitamin di Guardian,Health & Medical,expense,991330
2025-05-10,Bayar kursus online,Education,expense,1732491
2025-08-10,Bayar kursus online,Education,expense,312835
2025-10-10,Penarikan tunai ATM,Other Expense,expense,232203
2025-01-30,Isi bensin di SPBU Pertamina,Transportation,expense,53117
2024-11-23,Les bahasa Inggris,Education,expense,911397
2025-05-31,Dinner di restoran Jepang,Food & Dining,expense,32595
2025-02-27,Donasi ke masjid,Gift & Donation,expense,269159
2025-02-21,Bayar tol,Transportation,expense,99339
2025-07-15,Kopi di Starbucks,Food & Dining,expense,144121
2025-09-04,Tiket KRL Bekasi-Jakarta,Transportation,expense,124957
2025-08-14,Bayar tol,Transportation,expense,42722
2024-11-08,Naik Gojek ke kantor,Transportation,expense,108931
2024-12-26,Bayar kursus online,Education,expense,620112
2025-03-25,Gaji bulanan PT Astra,Salary,income,15246494
2024-11-24,Refund pembelian,Other Income,income,63386
2025-08-04,Cashback e-wallet,Other Income,income,37369
2025-05-15,Beli vitamin di Guardian,Health & Medical,expense,250970
2025-02-18,Beli bunga untuk keluarga,Gift & Donation,expense,916580
2024-10-27,Zakat bulanan,Gift & Donation,expense,485436
2025-05-29,Top up pulsa Telkomsel,Bills & Utilities,expense,1945364
2024-12-12,Zakat bulanan,Gift & Donation,expense,366113
2025-06-11,Cashback e-wallet,Other Income,income,281168
2025-01-28,Bayar uang sekolah anak,Education,expense,1006024
2025-08-22,Naik Gojek ke kantor,Transportation,expense,196987
2025-01-29,Tiket KRL Bekasi-Jakarta,Transportation,expense,247075
2025-09-13,Hadiah ulang tahun untuk teman,Gift & Donation,expense,543618
2025-05-25,Tes darah di klinik,Health & Medical,expense,1059567
2025-06-06,Potongan layanan e-wallet,Other Expense,expense,107477
2024-11-13,Beli tiket bioskop XXI,Entertainment,expense,83429
2025-08-17,Pesan gadget di Shopee,Shopping,expense,3706159
2025-03-30,Hasil penjualan produk,Business,income,9578884
2025-06-19,Beli sepatu di Tokopedia,Shopping,expense,2639348
2025-03-20,Donasi ke masjid,Gift & Donation,expense,396746
2025-08-18,Beli makanan di Indomaret,Food & Dining,expense,95812
2025-07-08,Pesan GoFood,Food & Dining,expense,48629
2025-01-30,Langganan internet Indihome,Bills & Utilities,expense,520210
2024-11-26,Bunga tabungan bank,Other Income,income,189071
2025-10-12,Beli game di Steam,Entertainment,expense,745447
2025-10-11,Gaji lembur,Salary,income,10555698
2025-04-11,Zakat bulanan,Gift & Donation,expense,656030
2025-04-08,Beli vitamin di Guardian,Health & Medical,expense,390325
2024-11-12,Bayar tol,Transportation,expense,140005
2025-09-14,Langganan Netflix,Entertainment,expense,253858
2025-06-17,Penarikan tunai ATM,Other Expense,expense,337113
2025-06-25,Beli tiket bioskop XXI,Entertainment,expense,790269
2025-02-04,Langganan platform e-learning,Education,expense,3458065
2025-04-25,Belanja pakaian di Uniqlo,Shopping,expense,132980
2024-11-06,Parkir di Mall,Transportation,expense,155409
2025-03-19,Isi bensin di SPBU Pertamina,Transportation,expense,125450
2025-04-24,Nonton konser musik,Entertainment,expense,66037
2025-01-31,Pesan GoFood,Food & Dining,expense,168950
2025-03-05,Beli sepatu di Tokopedia,Shopping,expense,1512004
2025-02-24,Bayar uang sekolah anak,Education,expense,1597714
2025-01-20,Langganan Netflix,Entertainment,expense,903825
2024-11-01,Beli obat di apotek,Health & Medical,expense,1793668
2025-05-04,Bunga tabungan bank,Other Income,income,353340
2025-02-06,Parkir di Mall,Transportation,expense,89972
2025-04-29,Bonus tahunan,Salary,income,18580951
2025-07-18,Beli buku pelajaran,Education,expense,3738290
2024-12-21,Biaya administrasi bank,Other Expense,expense,85724
2025-01-28,Beli sepatu di Tokopedia,Shopping,expense,4517392
2025-04-02,Langganan internet Indihome,Bills & Utilities,expense,1357345
2024-11-14,Bayar air PDAM,Bills & Utilities,expense,1700299
2025-01-26,Zakat bulanan,Gift & Donation,expense,905940
2025-01-06,Hasil penjualan produk,Business,income,5997568
2025-09-09,Langganan Netflix,Entertainment,expense,854259
2025-07-09,Cek kesehatan di RS Hermina,Health & Medical,expense,1274909
2024-12-02,Bonus tahunan,Salary,income,18164497
2024-11-24,Gaji lembur,Salary,income,7809068
2025-09-17,Komisi reseller,Business,income,9042262
2025-07-14,Langganan platform e-learning,Education,expense,3994556
2025-10-21,Pesan gadget di Shopee,Shopping,expense,3186322
2025-07-02,Komisi reseller,Business,income,8448342
2025-05-15,Konsultasi dokter umum,Health & Medical,expense,1388204
2025-02-05,Sumbangan ke panti asuhan,Gift & Donation,expense,240189
2025-02-19,Beli game di Steam,Entertainment,expense,435131
2025-05-27,Langganan Spotify,Entertainment,expense,951878
2025-01-10,Bayar iuran keamanan,Bills & Utilities,expense,1866707
2025-07-30,Les bahasa Inggris,Education,expense,811009
2025-03-22,Belanja pakaian di Uniqlo,Shopping,expense,3778780
2025-02-16,Hasil penjualan produk,Business,income,1190263
2025-09-05,Gaji lembur,Salary,income,10643418
2025-06-18,Top up pulsa Telkomsel,Bills & Utilities,expense,1007030
2025-07-03,Langganan internet Indihome,Bills & Utilities,expense,764840
2024-11-03,Beli vitamin di Guardian,Health & Medical,expense,426576
2025-03-06,Bonus tahunan,Salary,income,15827257
2024-12-03,Parkir di Mall,Transportation,expense,87206
2025-07-28,Pemasukan usaha kecil,Business,income,1811290
2024-12-11,Cek kesehatan di RS Hermina,Health & Medical,expense,298696
2024-11-10,Parkir di Mall,Transportation,expense,153137
2025-01-30,Langganan Spotify,Entertainment,expense,727901
2025-03-25,Les bahasa Inggris,Education,expense,2402375
2024-12-31,Nonton konser musik,Entertainment,expense,916531
2025-03-04,Potongan layanan e-wallet,Other Expense,expense,14474
2025-04-17,Tes darah di klinik,Health & Medical,expense,1692338
2025-08-14,Top up pulsa Telkomsel,Bills & Utilities,expense,1689234
2025-06-20,Cashback e-wallet,Other Income,income,352932
2025-05-13,Pembayaran dari klien,Business,income,4318133
2025-06-21,Beli tiket bioskop XXI,Entertainment,expense,265076
2025-07-31,Pemasukan usaha kecil,Business,income,8364124
2025-04-14,Biaya transfer antar bank,Other Expense,expense,425191
2025-01-26,Parkir di Mall,Transportation,expense,122405
2025-02-06,Biaya transfer antar bank,Other Expense,expense,239995
2024-11-06,Gaji lembur,Salary,income,11286425
2024-12-26,Belanja bulanan di Superindo,Shopping,expense,2613323
2025-07-04,Biaya administrasi bank,Other Expense,expense,434883
2025-04-13,Penjualan barang bekas,Other Income,income,128222
2025-10-08,Top up pulsa Telkomsel,Bills & Utilities,expense,1678371
2025-03-24,Bayar iuran keamanan,Bills & Utilities,expense,783838
2025-08-08,Sumbangan ke panti asuhan,Gift & Donation,expense,833507
2025-01-08,Pesan GoFood,Food & Dining,expense,193146
2025-08-29,Zakat bulanan,Gift & Donation,expense,611755
2025-02-03,Top up pulsa Telkomsel,Bills & Utilities,expense,919223
2025-05-07,Tiket KRL Bekasi-Jakarta,Transportation,expense,59371
2025-04-08,Gaji bulanan PT Astra,Salary,income,14554876
2024-12-08,Tunjangan transportasi,Salary,income,7876011
2025-01-20,Tiket KRL Bekasi-Jakarta,Transportation,expense,18404
2025-06-29,Potongan layanan e-wallet,Other Expense,expense,24071
2024-11-26,Beli sepatu di Tokopedia,Shopping,expense,3287114
2025-02-18,Cek kesehatan di RS Hermina,Health & Medical,expense,660492
2024-11-26,Pendapatan tambahan,Other Income,income,248374
2025-07-14,Kopi di Starbucks,Food & Dining,expense,25791
2025-05-20,Pesan gadget di Shopee,Shopping,expense,3330828
2024-12-27,Belanja pakaian di Uniqlo,Shopping,expense,4550094
2024-11-26,Top up pulsa Telkomsel,Bills & Utilities,expense,915777
2025-02-04,Beli tiket bioskop XXI,Entertainment,expense,344803
2025-01-11,Top up pulsa Telkomsel,Bills & Utilities,expense,1366070
2025-08-18,Donasi ke masjid,Gift & Donation,expense,222832
2025-03-12,Komisi reseller,Business,income,3884010
2025-06-07,Pesan GoFood,Food & Dining,expense,53538
2025-02-25,Bayar iuran keamanan,Bills & Utilities,expense,1202801
2025-06-30,Bayar uang sekolah anak,Education,expense,3960475
2024-11-11,Gaji lembur,Salary,income,17369685
2025-09-17,Parkir di Mall,Transportation,expense,240947
2025-10-15,Tunjangan transportasi,Salary,income,19137144
2025-05-10,Denda keterlambatan,Other Expense,expense,331402
2025-02-26,Beli jam tangan Casio,Shopping,expense,1556410
2025-06-13,Beli bunga untuk keluarga,Gift & Donation,expense,413350
2025-10-14,Bunga tabungan bank,Other Income,income,308118
2025-10-14,Bayar tol,Transportation,expense,21446
2025-03-11,Beli tiket bioskop XXI,Entertainment,expense,945426
2025-03-20,Pendapatan tambahan,Other Income,income,359520
2025-07-01,Isi bensin di SPBU Pertamina,Transportation,expense,117814
2025-04-28,Pendapatan toko online,Business,income,1784021
2025-04-06,Tiket KRL Bekasi-Jakarta,Transportation,expense,117504
2025-02-28,Bonus tahunan,Salary,income,8479126
2025-06-15,Pendapatan toko online,Business,income,948251
2025-05-05,Bayar tol,Transportation,expense,100087
2025-01-29,Biaya transfer antar bank,Other Expense,expense,217971
2025-02-27,Makan siang di warung padang,Food & Dining,expense,80126
2025-04-07,Penarikan tunai ATM,Other Expense,expense,361427
2025-06-27,Biaya transfer antar bank,Other Expense,expense,251883
2025-07-29,Naik Gojek ke kantor,Transportation,expense,182234
2025-01-01,Beli game di Steam,Entertainment,expense,513656
2025-01-17,Cek kesehatan di RS Hermina,Health & Medical,expense,1808453
2024-12-12,Beli makanan di Indomaret,Food & Dining,expense,112923
2025-07-22,Beli obat di apotek,Health & Medical,expense,1604925
2024-11-30,Bayar air PDAM,Bills & Utilities,expense,1508011
2025-01-08,Kopi di Starbucks,Food & Dining,expense,251031
2025-02-09,Beli buku pelajaran,Education,expense,388944
2025-02-09,Pendapatan tambahan,Other Income,income,241765
2025-09-12,Biaya administrasi bank,Other Expense,expense,435465
2025-05-09,Pendapatan toko online,Business,income,5672822
2025-08-24,Gaji bulanan PT Astra,Salary,income,5078278
2025-02-02,Dinner di restoran Jepang,Food & Dining,expense,150914
2025-02-01,Beli buku pelajaran,Education,expense,866604
