user_id,date,description,category,type,amount,month,category_id
2,2025-01-11,Cashback kartu kredit,Other Income,income,246017.94,2025-01,11
2,2025-01-04,Langganan Disney+,Entertainment,expense,208977.2,2025-01,5
2,2025-01-21,Gaji bulanan Oktober,Salary,income,286741.59,2025-01,8
2,2025-01-23,Bayar parkir mall,Transportation,expense,30628.01,2025-01,2
2,2025-01-26,Makan malam di restoran sunda,Food & Dining,expense,305802.19,2025-01,1
2,2025-01-19,Gaji bulan Desember,Salary,income,479426.87,2025-01,8
2,2025-01-03,Beli obat di Kimia Farma,Health & Medical,expense,204632.42,2025-01,6
2,2025-01-26,Makan siang di warteg,Food & Dining,expense,58444.97,2025-01,1
2,2025-01-05,Naik TransJakarta,Transportation,expense,330155.67,2025-01,2
2,2025-01-10,Belanja di Shopee,Shopping,expense,213076.95,2025-01,3
2,2025-01-03,Langganan internet Biznet,Bills & Utilities,expense,326723.2,2025-01,4
2,2025-01-19,Biaya admin bank,Other Expense,expense,349062.19,2025-01,12
2,2025-01-12,Cashback kartu kredit,Other Income,income,458708.66,2025-01,11
2,2025-01-10,Perawatan gigi di klinik,Health & Medical,expense,316016.37,2025-01,6
2,2025-01-20,Isi pulsa,Bills & Utilities,expense,194135.0,2025-01,4
2,2025-01-08,Zakat penghasilan,Gift & Donation,expense,79448.37,2025-01,10
2,2025-01-22,Main game online,Entertainment,expense,476369.45,2025-01,5
2,2025-01-28,Bayar tagihan listrik,Bills & Utilities,expense,309906.72,2025-01,4
2,2025-01-16,Kursus online desain,Education,expense,215497.77,2025-01,7
2,2025-01-23,Biaya parkir,Other Expense,expense,27420.54,2025-01,12
2,2025-01-19,Donasi ke masjid,Gift & Donation,expense,233875.92,2025-01,10
2,2025-01-18,Beli buku kuliah,Education,expense,258320.58,2025-01,7
2,2025-01-19,Bayar parkir mall,Transportation,expense,192881.54,2025-01,2
2,2025-01-24,Potongan saldo e-wallet,Other Expense,expense,186565.1,2025-01,12
2,2025-01-15,Komisi penjualan,Business,income,45690.12,2025-01,9
2,2025-01-04,Makan malam di restoran sunda,Food & Dining,expense,161343.32,2025-01,1
2,2025-01-20,Biaya parkir,Other Expense,expense,307743.79,2025-01,12
2,2025-01-08,Pendapatan toko online,Business,income,467381.09,2025-01,9
2,2025-01-25,Konsultasi dokter,Health & Medical,expense,80640.17,2025-01,6
2,2025-01-13,Konsultasi dokter,Health & Medical,expense,358934.37,2025-01,6
2,2025-01-12,Konsultasi dokter,Health & Medical,expense,224031.41,2025-01,6
2,2025-01-27,Biaya parkir,Other Expense,expense,44263.36,2025-01,12
2,2025-01-22,Gaji bulanan Oktober,Salary,income,23227.75,2025-01,8
2,2025-01-20,Konsultasi dokter,Health & Medical,expense,300142.96,2025-01,6
2,2025-01-25,Top up e-toll,Transportation,expense,333265.38,2025-01,2
2,2025-01-02,Beli obat di Kimia Farma,Health & Medical,expense,413569.73,2025-01,6
2,2025-01-31,Perawatan gigi di klinik,Health & Medical,expense,301453.98,2025-01,6
2,2025-01-07,Pesan GrabFood sate ayam,Food & Dining,expense,149820.47,2025-01,1
2,2025-01-23,Hadiah ulang tahun keluarga,Gift & Donation,expense,233897.25,2025-01,10
2,2025-01-29,Bayar air PDAM,Bills & Utilities,expense,314062.75,2025-01,4
2,2025-01-25,Pendapatan toko online,Business,income,165953.31,2025-01,9
2,2025-01-21,Belanja di Shopee,Shopping,expense,491928.97,2025-01,3
2,2025-01-16,Isi pulsa,Bills & Utilities,expense,90375.12,2025-01,4
2,2025-01-15,Langganan Disney+,Entertainment,expense,396264.43,2025-01,5
2,2025-01-29,Bayar pascabayar XL,Bills & Utilities,expense,353497.06,2025-01,4
2,2025-01-08,Refund pembelian,Other Income,income,210851.62,2025-01,11
2,2025-01-01,Main game online,Entertainment,expense,101707.48,2025-01,5
2,2025-01-13,Naik TransJakarta,Transportation,expense,269347.49,2025-01,2
2,2025-01-01,Gaji bulanan Oktober,Salary,income,292499.9,2025-01,8
2,2025-01-21,Bayar parkir mall,Transportation,expense,238475.75,2025-01,2
2,2025-01-03,Potongan saldo e-wallet,Other Expense,expense,468101.47,2025-01,12
2,2025-01-06,Komisi penjualan,Business,income,420724.28,2025-01,9
2,2025-01-16,Beli pakaian di H&M,Shopping,expense,129127.76,2025-01,3
2,2025-01-04,Biaya parkir,Other Expense,expense,193458.99,2025-01,12
2,2025-01-02,Komisi penjualan,Business,income,492065.67,2025-01,9
2,2025-01-01,Komisi penjualan,Business,income,150824.68,2025-01,9
2,2025-01-12,Langganan Apple Music,Entertainment,expense,376657.04,2025-01,5
2,2025-01-09,Makan siang di warteg,Food & Dining,expense,51672.99,2025-01,1
2,2025-01-26,Beli tiket konser musik,Entertainment,expense,289407.64,2025-01,5
2,2025-01-26,Beli pakaian di H&M,Shopping,expense,352615.42,2025-01,3
2,2025-01-25,Komisi penjualan,Business,income,91469.72,2025-01,9
2,2025-01-08,Ngopi di Janji Jiwa,Food & Dining,expense,455888.82,2025-01,1
2,2025-01-05,Nonton bioskop XXI,Entertainment,expense,390009.62,2025-01,5
2,2025-01-23,Kursus online desain,Education,expense,42975.9,2025-01,7
2,2025-01-11,Naik Gojek ke kantor,Transportation,expense,108943.33,2025-01,2
2,2025-01-21,Gaji bulan Desember,Salary,income,300580.28,2025-01,8
2,2025-01-17,Refund pembelian,Other Income,income,359143.15,2025-01,11
2,2025-01-16,Konsultasi dokter,Health & Medical,expense,265461.82,2025-01,6
2,2025-01-15,Gaji bulanan Oktober,Salary,income,258139.18,2025-01,8
2,2025-01-31,Beli pakaian di H&M,Shopping,expense,50427.12,2025-01,3
2,2025-01-01,Konsultasi dokter,Health & Medical,expense,438923.12,2025-01,6
2,2025-01-03,Donasi ke masjid,Gift & Donation,expense,425804.04,2025-01,10
2,2025-01-26,Zakat penghasilan,Gift & Donation,expense,440608.3,2025-01,10
2,2025-01-21,Makan malam di restoran sunda,Food & Dining,expense,34928.95,2025-01,1
2,2025-01-27,Bayar air PDAM,Bills & Utilities,expense,227755.8,2025-01,4
2,2025-01-07,Beli ayam geprek,Food & Dining,expense,418075.31,2025-01,1
2,2025-01-29,Refund pembelian,Other Income,income,350874.81,2025-01,11
2,2025-01-31,Konsultasi dokter,Health & Medical,expense,377564.05,2025-01,6
2,2025-01-20,Hadiah ulang tahun keluarga,Gift & Donation,expense,450747.6,2025-01,10
2,2025-01-22,Gaji bulan Desember,Salary,income,124473.65,2025-01,8
2,2025-01-16,Komisi penjualan,Business,income,202375.37,2025-01,9
2,2025-01-24,Komisi penjualan,Business,income,221787.94,2025-01,9
2,2025-01-13,Beli obat di Kimia Farma,Health & Medical,expense,142096.09,2025-01,6
2,2025-01-28,Konsultasi dokter,Health & Medical,expense,62983.0,2025-01,6
2,2025-01-28,Bayar uang kuliah,Education,expense,39082.12,2025-01,7
2,2025-01-17,Biaya admin bank,Other Expense,expense,221180.43,2025-01,12
2,2025-01-07,Biaya parkir,Other Expense,expense,169339.0,2025-01,12
2,2025-01-27,Gaji bulan Desember,Salary,income,396663.1,2025-01,8
2,2025-01-12,Langganan Apple Music,Entertainment,expense,420443.43,2025-01,5
2,2025-01-25,Pendapatan toko online,Business,income,79224.76,2025-01,9
2,2025-01-17,Hadiah ulang tahun keluarga,Gift & Donation,expense,318762.49,2025-01,10
2,2025-01-18,Kursus online desain,Education,expense,199354.42,2025-01,7
2,2025-01-05,Zakat penghasilan,Gift & Donation,expense,210561.53,2025-01,10
2,2025-01-27,Bayar pascabayar XL,Bills & Utilities,expense,125388.19,2025-01,4
2,2025-01-11,Bayar air PDAM,Bills & Utilities,expense,86980.7,2025-01,4
2,2025-01-16,Ngopi di Janji Jiwa,Food & Dining,expense,429828.94,2025-01,1
2,2025-01-15,Makan siang di warteg,Food & Dining,expense,404261.96,2025-01,1
2,2025-01-08,Isi pulsa,Bills & Utilities,expense,60761.0,2025-01,4
2,2025-01-17,Konsultasi dokter,Health & Medical,expense,353905.85,2025-01,6
2,2025-01-15,Refund pembelian,Other Income,income,385812.47,2025-01,11
2,2025-01-06,Langganan internet Biznet,Bills & Utilities,expense,492477.34,2025-01,4
2,2025-01-21,Konsultasi dokter,Health & Medical,expense,40886.01,2025-01,6
2,2025-01-27,Cashback kartu kredit,Other Income,income,368114.01,2025-01,11
2,2025-01-09,Isi pulsa,Bills & Utilities,expense,44673.14,2025-01,4
2,2025-01-23,Donasi ke masjid,Gift & Donation,expense,494047.85,2025-01,10
2,2025-01-05,Naik Gojek ke kantor,Transportation,expense,274438.39,2025-01,2
2,2025-01-11,Langganan Apple Music,Entertainment,expense,184627.63,2025-01,5
2,2025-01-20,Perawatan gigi di klinik,Health & Medical,expense,223859.88,2025-01,6
2,2025-01-01,Komisi penjualan,Business,income,445247.16,2025-01,9
2,2025-01-10,Gaji bulan Desember,Salary,income,49134.25,2025-01,8
2,2025-01-20,Beli ayam geprek,Food & Dining,expense,271554.8,2025-01,1
2,2025-01-15,Bayar air PDAM,Bills & Utilities,expense,211434.06,2025-01,4
2,2025-01-31,Bayar tagihan listrik,Bills & Utilities,expense,37639.27,2025-01,4
2,2025-01-15,Bayar uang kuliah,Education,expense,495746.83,2025-01,7
2,2025-01-01,Langganan Disney+,Entertainment,expense,101189.04,2025-01,5
2,2025-01-17,Komisi penjualan,Business,income,452605.97,2025-01,9
2,2025-01-21,Konsultasi dokter,Health & Medical,expense,90715.55,2025-01,6
2,2025-01-29,Beli obat di Kimia Farma,Health & Medical,expense,316472.7,2025-01,6
2,2025-01-27,Bayar pascabayar XL,Bills & Utilities,expense,88669.69,2025-01,4
2,2025-01-16,Naik Gojek ke kantor,Transportation,expense,124969.15,2025-01,2
2,2025-01-30,Isi bensin mobil,Transportation,expense,81830.72,2025-01,2
2,2025-01-15,Beli roti di bakery,Food & Dining,expense,340389.18,2025-01,1
2,2025-01-05,Main game online,Entertainment,expense,353941.31,2025-01,5
2,2025-01-18,Makan siang di warteg,Food & Dining,expense,218935.53,2025-01,1
2,2025-01-09,Bayar pascabayar XL,Bills & Utilities,expense,226906.19,2025-01,4
2,2025-01-24,Makan malam di restoran sunda,Food & Dining,expense,224634.29,2025-01,1
2,2025-01-07,Bunga deposito,Other Income,income,353331.59,2025-01,11
2,2025-01-23,Beli buku kuliah,Education,expense,80953.47,2025-01,7
2,2025-01-27,Beli alat tulis kantor,Education,expense,139825.89,2025-01,7
2,2025-01-11,Hadiah ulang tahun keluarga,Gift & Donation,expense,297416.32,2025-01,10
2,2025-01-20,Gaji bulan Desember,Salary,income,234084.73,2025-01,8
2,2025-01-26,Beli roti di bakery,Food & Dining,expense,400962.8,2025-01,1
2,2025-01-23,Bayar parkir mall,Transportation,expense,305118.62,2025-01,2
2,2025-01-02,Beli suplemen,Health & Medical,expense,138396.46,2025-01,6
2,2025-01-22,Konsultasi dokter,Health & Medical,expense,294481.37,2025-01,6
2,2025-01-15,Naik Gojek ke kantor,Transportation,expense,154328.24,2025-01,2
2,2025-01-16,Beli suplemen,Health & Medical,expense,210749.91,2025-01,6
2,2025-01-17,Hadiah ulang tahun keluarga,Gift & Donation,expense,151252.72,2025-01,10
2,2025-01-05,Beli pakaian di H&M,Shopping,expense,471869.99,2025-01,3
2,2025-01-27,Gaji bulan Desember,Salary,income,131383.62,2025-01,8
2,2025-01-13,Beli tiket konser musik,Entertainment,expense,78631.48,2025-01,5
2,2025-01-30,Bayar pascabayar XL,Bills & Utilities,expense,342917.16,2025-01,4
2,2025-01-28,Potongan saldo e-wallet,Other Expense,expense,317015.88,2025-01,12
2,2025-01-11,Donasi ke masjid,Gift & Donation,expense,103807.2,2025-01,10
2,2025-01-22,Naik Gojek ke kantor,Transportation,expense,250706.52,2025-01,2
2,2025-01-13,Belanja di Shopee,Shopping,expense,197604.46,2025-01,3
2,2025-01-20,Gaji bulan Desember,Salary,income,424882.05,2025-01,8
2,2025-01-11,Kursus online desain,Education,expense,113646.92,2025-01,7
2,2025-01-26,Biaya admin bank,Other Expense,expense,470664.16,2025-01,12
2,2025-01-30,Beli buku kuliah,Education,expense,494072.24,2025-01,7
2,2025-01-14,Bayar air PDAM,Bills & Utilities,expense,47000.14,2025-01,4
2,2025-01-07,Langganan Disney+,Entertainment,expense,235310.17,2025-01,5
2,2025-01-30,Refund pembelian,Other Income,income,118793.04,2025-01,11
2,2025-01-14,Top up e-toll,Transportation,expense,145887.96,2025-01,2
2,2025-01-30,Belanja di Shopee,Shopping,expense,240853.69,2025-01,3
2,2025-01-12,Beli alat tulis kantor,Education,expense,214014.79,2025-01,7
2,2025-01-22,Naik TransJakarta,Transportation,expense,167513.19,2025-01,2
2,2025-01-23,Isi pulsa,Bills & Utilities,expense,113024.27,2025-01,4
2,2025-01-18,Cashback kartu kredit,Other Income,income,191917.44,2025-01,11
2,2025-01-25,Belanja di minimarket,Shopping,expense,389918.46,2025-01,3
2,2025-01-08,Beli alat tulis kantor,Education,expense,220156.83,2025-01,7
2,2025-01-26,Bayar uang kuliah,Education,expense,391265.56,2025-01,7
2,2025-01-23,Zakat penghasilan,Gift & Donation,expense,405189.54,2025-01,10
2,2025-01-18,Beli roti di bakery,Food & Dining,expense,37494.65,2025-01,1
2,2025-01-26,Gaji bulan Desember,Salary,income,454355.36,2025-01,8
2,2025-01-01,Naik TransJakarta,Transportation,expense,126963.57,2025-01,2
2,2025-01-25,Pendapatan toko online,Business,income,340423.62,2025-01,9
2,2025-01-21,Bunga deposito,Other Income,income,325351.17,2025-01,11
2,2025-01-21,Ngopi di Janji Jiwa,Food & Dining,expense,218851.64,2025-01,1
2,2025-01-06,Bonus kerja akhir tahun,Salary,income,374093.81,2025-01,8
2,2025-01-27,Gaji bulan Desember,Salary,income,369989.62,2025-01,8
2,2025-01-21,Makan malam di restoran sunda,Food & Dining,expense,497317.56,2025-01,1
2,2025-01-28,Refund pembelian,Other Income,income,185473.38,2025-01,11
2,2025-01-14,Beli obat di Kimia Farma,Health & Medical,expense,310482.7,2025-01,6
2,2025-01-20,Beli tiket konser musik,Entertainment,expense,392409.11,2025-01,5
2,2025-01-31,Ngopi di Janji Jiwa,Food & Dining,expense,380879.76,2025-01,1
2,2025-01-17,Konsultasi dokter,Health & Medical,expense,454445.61,2025-01,6
2,2025-01-29,Langganan Apple Music,Entertainment,expense,178669.87,2025-01,5
2,2025-01-11,Belanja di Shopee,Shopping,expense,77151.39,2025-01,3
2,2025-01-17,Belanja di Shopee,Shopping,expense,222908.1,2025-01,3
2,2025-01-11,Bayar air PDAM,Bills & Utilities,expense,416060.31,2025-01,4
2,2025-01-12,Biaya admin bank,Other Expense,expense,305128.91,2025-01,12
2,2025-01-28,Konsultasi dokter,Health & Medical,expense,355017.57,2025-01,6
2,2025-01-26,Beli pakaian di H&M,Shopping,expense,443509.2,2025-01,3
2,2025-01-30,Biaya parkir,Other Expense,expense,121725.83,2025-01,12
2,2025-01-07,Kursus online desain,Education,expense,25095.01,2025-01,7
2,2025-01-05,Makan malam di restoran sunda,Food & Dining,expense,426927.31,2025-01,1
2,2025-01-15,Gaji bulan Desember,Salary,income,125888.04,2025-01,8
2,2025-01-27,Langganan internet Biznet,Bills & Utilities,expense,234138.83,2025-01,4
2,2025-01-26,Top up e-toll,Transportation,expense,200331.61,2025-01,2
2,2025-01-17,Kursus online desain,Education,expense,140117.83,2025-01,7
2,2025-01-26,Kursus online desain,Education,expense,427613.23,2025-01,7
2,2025-01-01,Refund pembelian,Other Income,income,458455.98,2025-01,11
2,2025-01-16,Belanja di Shopee,Shopping,expense,20188.43,2025-01,3
2,2025-01-30,Bunga deposito,Other Income,income,433686.56,2025-01,11
2,2025-01-30,Beli ayam geprek,Food & Dining,expense,316919.81,2025-01,1
2,2025-01-27,Bonus kerja akhir tahun,Salary,income,110024.69,2025-01,8
2,2025-01-16,Zakat penghasilan,Gift & Donation,expense,200348.52,2025-01,10
2,2025-01-25,Hadiah ulang tahun keluarga,Gift & Donation,expense,79813.89,2025-01,10
2,2025-01-11,Perawatan gigi di klinik,Health & Medical,expense,93433.38,2025-01,6
2,2025-01-24,Beli roti di bakery,Food & Dining,expense,415416.24,2025-01,1
2,2025-01-27,Beli obat di Kimia Farma,Health & Medical,expense,321565.23,2025-01,6
2,2025-01-05,Isi bensin mobil,Transportation,expense,186354.89,2025-01,2
2,2025-01-26,Pendapatan jasa freelance,Business,income,106061.11,2025-01,9
2,2025-01-21,Naik TransJakarta,Transportation,expense,314623.43,2025-01,2
2,2025-01-16,Bayar uang kuliah,Education,expense,113906.19,2025-01,7
2,2025-01-31,Langganan internet Biznet,Bills & Utilities,expense,476661.39,2025-01,4
2,2025-01-08,Cashback kartu kredit,Other Income,income,277227.07,2025-01,11
2,2025-01-05,Konsultasi dokter,Health & Medical,expense,374903.23,2025-01,6
2,2025-01-16,Beli obat di Kimia Farma,Health & Medical,expense,61640.87,2025-01,6
2,2025-01-28,Bayar uang kuliah,Education,expense,249916.99,2025-01,7
2,2025-01-15,Cashback kartu kredit,Other Income,income,73935.17,2025-01,11
2,2025-01-09,Beli perlengkapan rumah,Shopping,expense,190160.24,2025-01,3
2,2025-01-12,Naik TransJakarta,Transportation,expense,462440.54,2025-01,2
2,2025-01-18,Zakat penghasilan,Gift & Donation,expense,184274.6,2025-01,10
2,2025-01-08,Gaji bulan Desember,Salary,income,308779.09,2025-01,8
2,2025-01-03,Biaya admin bank,Other Expense,expense,471178.53,2025-01,12
2,2025-01-23,Zakat penghasilan,Gift & Donation,expense,231121.02,2025-01,10
2,2025-01-11,Nonton bioskop XXI,Entertainment,expense,147844.24,2025-01,5
2,2025-01-15,Beli suplemen,Health & Medical,expense,127509.21,2025-01,6
2,2025-01-02,Hadiah ulang tahun keluarga,Gift & Donation,expense,489475.68,2025-01,10
2,2025-01-01,Gaji bulanan Oktober,Salary,income,270303.6,2025-01,8
2,2025-01-02,Cashback kartu kredit,Other Income,income,227599.21,2025-01,11
2,2025-01-26,Beli suplemen,Health & Medical,expense,138492.77,2025-01,6
2,2025-01-26,Komisi penjualan,Business,income,136389.48,2025-01,9
2,2025-01-22,Potongan saldo e-wallet,Other Expense,expense,380440.87,2025-01,12
2,2025-01-20,Kursus online desain,Education,expense,436703.85,2025-01,7
2,2025-01-15,Bayar pascabayar XL,Bills & Utilities,expense,280178.94,2025-01,4
2,2025-01-21,Beli smartphone baru,Shopping,expense,194773.09,2025-01,3
2,2025-01-04,Langganan internet Biznet,Bills & Utilities,expense,421869.34,2025-01,4
2,2025-01-13,Pesan GrabFood sate ayam,Food & Dining,expense,280216.09,2025-01,1
2,2025-01-12,Biaya parkir,Other Expense,expense,334746.04,2025-01,12
2,2025-01-30,Kursus online desain,Education,expense,411610.85,2025-01,7
2,2025-01-27,Bayar pascabayar XL,Bills & Utilities,expense,229134.02,2025-01,4
2,2025-01-29,Donasi ke masjid,Gift & Donation,expense,498790.56,2025-01,10
2,2025-01-31,Pesan GrabFood sate ayam,Food & Dining,expense,453409.67,2025-01,1
2,2025-01-25,Bayar pascabayar XL,Bills & Utilities,expense,78631.1,2025-01,4
2,2025-01-26,Beli obat di Kimia Farma,Health & Medical,expense,20409.66,2025-01,6
2,2025-01-13,Gaji bulan Desember,Salary,income,384399.81,2025-01,8
2,2025-01-30,Donasi ke masjid,Gift & Donation,expense,292468.75,2025-01,10
2,2025-01-22,Makan malam di restoran sunda,Food & Dining,expense,180871.36,2025-01,1
2,2025-01-14,Beli suplemen,Health & Medical,expense,282711.04,2025-01,6
2,2025-01-11,Main game online,Entertainment,expense,45005.77,2025-01,5
2,2025-01-03,Bayar air PDAM,Bills & Utilities,expense,485445.93,2025-01,4
2,2025-01-31,Gaji bulan Desember,Salary,income,57135.67,2025-01,8
2,2025-01-03,Pendapatan jasa freelance,Business,income,77519.41,2025-01,9
2,2025-01-26,Bayar air PDAM,Bills & Utilities,expense,239384.45,2025-01,4
2,2025-01-19,Pendapatan jasa freelance,Business,income,162164.57,2025-01,9
2,2025-01-16,Bayar pascabayar XL,Bills & Utilities,expense,366742.33,2025-01,4
2,2025-01-22,Cashback kartu kredit,Other Income,income,466262.97,2025-01,11
2,2025-01-21,Komisi penjualan,Business,income,75027.16,2025-01,9
2,2025-01-18,Langganan Apple Music,Entertainment,expense,109226.77,2025-01,5
2,2025-01-17,Beli alat tulis kantor,Education,expense,467413.34,2025-01,7
2,2025-01-07,Beli obat di Kimia Farma,Health & Medical,expense,117043.2,2025-01,6
2,2025-01-13,Beli suplemen,Health & Medical,expense,128735.52,2025-01,6
2,2025-01-16,Bonus kerja akhir tahun,Salary,income,160621.68,2025-01,8
2,2025-01-27,Pendapatan toko online,Business,income,103382.61,2025-01,9
2,2025-01-23,Beli pakaian di H&M,Shopping,expense,374820.98,2025-01,3
2,2025-01-28,Bayar pascabayar XL,Bills & Utilities,expense,131206.41,2025-01,4
2,2025-01-22,Zakat penghasilan,Gift & Donation,expense,95886.99,2025-01,10
2,2025-02-18,Belanja di minimarket,Shopping,expense,49185.5,2025-02,3
2,2025-02-07,Beli roti di bakery,Food & Dining,expense,53760.67,2025-02,1
